time,last_low,last_high,last_open,last_close,last_volume,current_open,target_close,target_return,target_trade
1608595200,596.9,648.35,638.19,608.07,267136.10267039,608.07,636.82,0.04728074070419524,1
1608681600,587.54,638.5,608.07,636.82,207333.55726725,636.73,585.11,-0.0810704694297426,-1
1608768000,551.45,638.75,636.73,585.11,328147.46529268,585.37,612.27,0.04595384116029174,1
1608854400,565.61,614.99,585.37,612.27,213890.61477265,612.25,626.75,0.023683135973866884,1
1608940800,604.26,633.97,612.25,626.75,158871.75321373,626.71,636.52,0.01565317291889382,1
1609027200,615.22,652.7,626.71,636.52,195895.6773533,636.85,684.12,0.07422469969380542,1
1609113600,625.01,714.99,636.85,684.12,436385.25431205,684.11,729.7,0.06664132961073516,1
1609200000,680.9,747.0,684.11,729.7,397946.53045409,729.65,731.76,0.0028917974371274087,1
1609286400,688.0,739.66,729.65,731.76,295088.40177823,731.79,752.86,0.028792413123983725,1
1609372800,717.0,759.0,731.79,752.86,238441.21767564,752.87,737.67,-0.020189408530025165,-1
1609459200,724.0,755.9,752.87,737.67,217610.26070386,737.89,730.99,-0.009350987274525983,-1
1609545600,717.1,750.0,737.89,730.99,198060.44209411,730.97,775.3,0.06064544372546059,1
1609632000,715.22,789.21,730.97,775.3,368899.31941969,775.29,980.44,0.26461066181686865,1
1609718400,770.0,1015.14,775.29,980.44,858743.81908511,980.44,1042.38,0.06317571702500924,1
1609804800,886.33,1168.99,980.44,1042.38,1103882.9026854,1042.24,1103.73,0.058997927540681616,1
1609891200,975.0,1136.93,1042.24,1103.73,858495.88816745,1103.71,1212.02,0.09813266165931263,1
1609977600,1058.32,1215.98,1103.71,1212.02,821084.91284462,1212.68,1227.34,0.012088927004650736,1
1610064000,1140.0,1291.94,1212.68,1227.34,661416.03292889,1227.55,1217.35,-0.008309233839762165,-1
1610150400,1063.18,1275.0,1227.55,1217.35,781425.78426996,1217.31,1281.45,0.0526899475072086,1
1610236800,1172.86,1310.0,1217.31,1281.45,434123.02634182,1281.25,1255.13,-0.02038634146341455,-1
1610323200,1153.0,1350.88,1281.25,1255.13,670103.5931583,1255.1,1088.79,-0.13250736993068277,-1
1610409600,905.0,1260.24,1255.1,1088.79,1556217.07756248,1088.55,1049.79,-0.03560700013779798,-1
1610496000,1006.83,1150.0,1088.55,1049.79,656376.70350396,1050.46,1130.8,0.07648077984882805,1
1610582400,980.0,1137.75,1050.46,1130.8,504920.57439418,1130.79,1231.32,0.0889024487305335,1
1610668800,1087.05,1246.99,1130.79,1231.32,438467.28987015,1231.59,1168.1,-0.05155124676231539,-1
1610755200,1065.0,1255.59,1231.59,1168.1,578841.8829192,1169.04,1227.14,0.049698898241292117,1
1610841600,1152.3,1294.0,1169.04,1227.14,422140.39314774,1227.76,1232.99,0.004259790187007248,1
1610928000,1165.78,1268.83,1227.76,1232.99,295103.60231119,1232.6,1258.48,0.02099626805127382,1
1611014400,1181.9,1261.0,1232.6,1258.48,287749.94730348,1258.55,1368.04,0.08699694092407931,1
1611100800,1252.01,1440.0,1258.55,1368.04,709702.99933138,1367.7,1376.88,0.006711998245229263,1
1611187200,1234.01,1408.5,1367.7,1376.88,596370.07168489,1377.15,1110.62,-0.19353737791816444,-1
1611273600,1081.0,1390.0,1377.15,1110.62,789194.34468025,1110.61,1233.6,0.1107409441658188,1
1611360000,1039.62,1275.99,1110.61,1233.6,758560.99547401,1233.42,1234.55,0.0009161518379788569,0
1611446400,1196.74,1272.0,1233.42,1234.55,269855.02080844,1234.47,1394.0,0.1292295479031487,1
1611532800,1221.66,1401.92,1234.47,1394.0,434746.40508943,1394.04,1317.97,-0.0545680181343433,-1
1611619200,1293.65,1477.3,1394.04,1317.97,627535.52793717,1317.98,1367.98,0.03793684274419946,1
1611705600,1245.0,1378.12,1317.98,1367.98,484756.90659865,1367.97,1240.96,-0.09284560333925451,-1
1611792000,1206.05,1375.91,1367.97,1240.96,546037.67685749,1240.62,1333.19,0.07461591784752798,1
1611878400,1220.08,1363.27,1240.62,1333.19,361803.16655087,1333.61,1379.87,0.034687802281026685,1
1611964800,1286.56,1442.88,1333.61,1379.87,629545.82992845,1380.04,1380.0,-2.8984667111071868e-05,0
1612051200,1327.0,1408.97,1380.04,1380.0,283799.50273321,1380.0,1313.94,-0.04786956521739127,-1
1612137600,1283.0,1382.0,1380.0,1313.94,216853.04918505,1313.95,1374.6,0.04615852962441483,1
1612224000,1271.31,1378.02,1313.95,1374.6,282549.58638538,1374.55,1513.67,0.10121130551816968,1
1612310400,1360.27,1549.0,1374.55,1513.67,596570.35740844,1513.85,1668.72,0.10230207748455931,1
1612396800,1509.48,1672.21,1513.85,1668.72,492422.63736011,1668.71,1597.55,-0.04264371880075033,-1
1612483200,1556.0,1699.0,1668.71,1597.55,531943.12791716,1597.34,1721.06,0.07745376688745041,1
1612569600,1589.17,1763.93,1597.34,1721.06,414535.83691975,1721.06,1679.77,-0.023991028784586223,-1
1612656000,1646.7,1745.25,1721.06,1679.77,330440.89591973,1679.76,1615.32,-0.038362623231890304,-1
1612742400,1493.28,1695.38,1679.76,1615.32,416691.917484,1615.51,1752.98,0.08509387128522883,1
1612828800,1565.98,1780.0,1615.51,1752.98,454314.62328634,1752.98,1772.16,0.010941368412645931,1
1612915200,1710.01,1824.23,1752.98,1772.16,345860.43376582,1771.91,1742.93,-0.01635523248923479,-1
1613001600,1680.0,1839.0,1771.91,1742.93,368565.10934926,1742.51,1787.32,0.025715777814761434,1
1613088000,1704.23,1819.0,1742.51,1787.32,263018.46640028,1787.33,1845.0,0.032266005718026375,1
1613174400,1741.29,1868.9,1787.33,1845.0,324522.83669583,1844.78,1818.01,-0.014511215429482097,-1
1613260800,1766.15,1877.88,1844.78,1818.01,222718.507164,1817.85,1803.75,-0.007756415545837066,-1
1613347200,1785.07,1852.47,1817.85,1803.75,172443.99258151,1803.25,1779.62,-0.013104117565506784,-1
1613433600,1659.93,1836.0,1803.25,1779.62,320429.97588848,1780.59,1781.97,0.0007750240088959891,0
1613520000,1725.0,1825.0,1780.59,1781.97,209801.29066471,1782.14,1852.0,0.039200062845792076,1
1613606400,1733.87,1857.61,1782.14,1852.0,224624.79625355,1851.9,1939.64,0.04737836816242778,1
1613692800,1851.47,1950.3,1851.9,1939.64,279501.81066288,1939.64,1957.68,0.009300694974325114,1
1613779200,1890.0,1974.98,1939.64,1957.68,247118.43154671,1957.9,1915.46,-0.021676285816436006,-1
1613865600,1811.25,2041.42,1957.9,1915.46,419107.37348279,1915.01,1935.57,0.010736236364300942,1
1613952000,1885.0,1976.72,1915.01,1935.57,159669.07872776,1935.67,1778.66,-0.0811140328671726,-1
1614038400,1507.34,1938.95,1935.67,1778.66,665395.31208108,1778.33,1577.83,-0.11274622820286449,-1
1614124800,1356.0,1783.22,1778.33,1577.83,1013355.39743643,1577.84,1625.3,0.03007909547229126,1
1614211200,1500.28,1714.0,1577.84,1625.3,440088.38004088,1625.27,1482.62,-0.08777003205621225,-1
1614297600,1458.5,1672.49,1625.27,1482.62,335391.64228393,1482.05,1445.18,-0.024877703181404063,-1
1614384000,1400.01,1564.11,1482.05,1445.18,380775.95904184,1445.09,1460.57,0.010712135576330899,1
1614470400,1420.0,1526.82,1445.09,1460.57,231399.55692715,1460.49,1422.02,-0.026340474772165525,-1
1614556800,1292.76,1469.96,1460.49,1422.02,460805.82144299,1421.8,1571.82,0.10551413700942466,1
1614643200,1412.61,1574.28,1421.8,1571.82,313413.589566,1571.87,1488.34,-0.053140526888355896,-1
1614729600,1455.86,1605.89,1571.87,1488.34,240668.58113618,1488.34,1567.86,0.05342865205530993,1
1614816000,1476.72,1657.91,1488.34,1567.86,233779.70945241,1568.4,1539.69,-0.01830527926549352,-1
1614902400,1504.06,1625.0,1568.4,1539.69,231528.48274717,1539.53,1528.82,-0.006956668593661726,-1
1614988800,1442.32,1551.19,1539.53,1528.82,324961.01226774,1528.82,1651.83,0.0804607475046114,1
1615075200,1512.45,1673.02,1528.82,1651.83,248888.00355718,1651.75,1728.22,0.04629635235356442,1
1615161600,1631.07,1735.0,1651.75,1728.22,210732.49738587,1727.95,1834.58,0.06170896148615404,1
1615248000,1664.08,1843.99,1727.95,1834.58,310581.14494936,1834.88,1871.99,0.02022475584234386,1
1615334400,1800.0,1872.26,1834.88,1871.99,225203.26521323,1871.93,1795.37,-0.040898965239084886,-1
1615420800,1756.29,1879.0,1871.93,1795.37,284059.53415917,1795.55,1827.04,0.017537801787753063,1
1615507200,1725.0,1847.0,1795.55,1827.04,210929.2155979,1826.53,1767.79,-0.032159340388605726,-1
1615593600,1721.15,1841.96,1826.53,1767.79,236995.37958528,1766.76,1921.61,0.08764631302497221,1
1615680000,1728.3,1944.0,1766.76,1921.61,242511.38585835,1921.76,1848.9,-0.03791316293397714,-1
1615766400,1836.61,1931.97,1921.76,1848.9,153591.2699543,1848.56,1795.07,-0.028936036698835856,-1
1615852800,1734.87,1893.75,1848.56,1795.07,283178.47343009,1794.08,1806.03,0.006660795505217185,1
1615939200,1706.25,1819.2,1794.08,1806.03,183635.76254277,1805.7,1824.74,0.01054438721825329,1
1616025600,1742.0,1841.13,1805.7,1824.74,192527.7769105,1824.45,1776.4,-0.026336704212228317,-1
1616112000,1758.4,1850.0,1824.45,1776.4,190138.5330396,1776.4,1809.38,0.018565638369736556,1
1616198400,1734.29,1840.69,1776.4,1809.38,144695.63348271,1808.95,1806.47,-0.0013709610547555312,-1
1616284800,1800.55,1869.0,1808.95,1806.47,111937.33021974,1806.04,1784.0,-0.012203494939203984,-1
1616371200,1748.25,1818.86,1806.04,1784.0,121647.31152544,1784.11,1681.02,-0.05778231162876724,-1
1616457600,1657.17,1806.39,1784.11,1681.02,200417.24791012,1681.4,1668.09,-0.00791602236231722,-1
1616544000,1651.58,1723.61,1681.4,1668.09,212509.86225776,1668.37,1581.79,-0.051894963347458856,-1
1616630400,1545.77,1740.91,1668.37,1581.79,278130.15826272,1581.97,1587.08,0.0032301497499951956,1
1616716800,1548.69,1622.27,1581.97,1587.08,286235.84724682,1587.01,1700.1,0.07125979042350075,1
1616803200,1586.81,1700.7,1587.01,1700.1,175253.6705026,1699.97,1713.88,0.008182497338188368,1
1616889600,1666.4,1732.85,1699.97,1713.88,110263.21715736,1713.96,1686.92,-0.01577633083619219,-1
1616976000,1662.0,1725.71,1713.96,1686.92,95999.89882024,1686.92,1815.73,0.07635809641239652,1
1617062400,1675.28,1841.88,1686.92,1815.73,203102.37426045,1815.73,1841.16,0.014005386263376197,1
1617148800,1785.77,1860.0,1815.73,1841.16,151376.69947985,1841.03,1920.0,0.042894466684410375,1
1617235200,1771.94,1948.0,1841.03,1920.0,263472.22513295,1919.99,1968.38,0.025203256266959774,1
1617321600,1886.11,1982.21,1919.99,1968.38,206220.44426132,1968.74,2134.68,0.08428741225352247,1
1617408000,1948.67,2145.0,1968.74,2134.68,273307.72019019,2134.38,2009.25,-0.05862592415596103,-1
1617494400,2000.0,2139.33,2134.38,2009.25,198152.20897275,2008.97,2076.36,0.033544552681224755,1
1617580800,1980.0,2093.07,2008.97,2076.36,117506.19033922,2076.31,2106.98,0.014771397334694758,1
1617667200,2003.1,2131.27,2076.31,2106.98,150633.34725495,2107.45,2113.0,0.002633514436878779,1
1617753600,2046.08,2151.0,2107.45,2113.0,195664.36827122,2113.55,1964.23,-0.07064890823496021,-1
1617840000,1929.69,2128.99,2113.55,1964.23,297887.0746854,1964.69,2081.29,0.059347785146766106,1
1617926400,1949.34,2084.54,1964.69,2081.29,134740.59760903,2081.29,2066.03,-0.007331991216985506,-1
1618012800,2048.41,2100.0,2081.29,2066.03,116343.17660276,2066.5,2133.08,0.032218727316719056,1
1618099200,2057.2,2195.0,2066.5,2133.08,172198.2806936,2133.07,2150.54,0.008190073462192894,1
1618185600,2112.58,2163.18,2133.07,2150.54,83861.37599123,2150.54,2138.03,-0.005817143601141929,-1
1618272000,2102.55,2199.11,2150.54,2138.03,127578.86243868,2138.02,2299.92,0.0757242682481923,1
1618358400,2135.9,2317.3,2138.02,2299.92,230007.9920857,2300.01,2432.54,0.05762148860222335,1
1618444800,2283.26,2446.91,2300.01,2432.54,322816.09722215,2432.16,2517.03,0.034894908229721876,1
1618531200,2401.25,2546.82,2432.16,2517.03,218658.15563428,2517.03,2426.64,-0.035911371735736296,-1
1618617600,2305.0,2548.0,2517.03,2426.64,305993.48077725,2426.64,2318.7,-0.044481258035802614,-1
1618704000,2305.55,2497.84,2426.64,2318.7,184015.29039346,2319.11,2241.46,-0.03348267223202008,-1
1618790400,2000.0,2341.0,2319.11,2241.46,484164.17039406,2241.67,2163.82,-0.03472857289431536,-1
1618876800,2050.0,2282.6,2241.67,2163.82,269095.50575273,2163.69,2332.6,0.07806571181638768,1
1618963200,2054.25,2349.5,2163.69,2332.6,312215.54603767,2332.18,2357.21,0.010732447752746444,1
1619049600,2237.02,2471.72,2332.18,2357.21,305022.6790685,2357.74,2399.99,0.017919702766208318,1
1619136000,2304.0,2646.2,2357.74,2399.99,584078.8877022,2399.21,2370.05,-0.012154000691894354,-1
1619222400,2040.0,2442.29,2399.21,2370.05,644161.18986279,2369.8,2216.72,-0.06459616845303416,-1
1619308800,2158.36,2371.18,2369.8,2216.72,220990.83137577,2216.18,2322.16,0.047821025367975535,1
1619395200,2166.0,2358.22,2216.18,2322.16,253708.11161981,2322.43,2534.0,0.09109854764190962,1
1619481600,2306.03,2542.04,2322.43,2534.0,310905.02678021,2533.99,2667.86,0.052829727031282823,1
1619568000,2484.56,2683.0,2533.99,2667.86,276539.98979416,2667.86,2751.59,0.0313847053443584,1
1619654400,2551.0,2762.59,2667.86,2751.59,388997.91493036,2751.56,2758.92,0.002674846269025617,1
1619740800,2672.0,2800.0,2751.56,2758.92,289566.94008224,2758.92,2776.45,0.006353935597987526,1
1619827200,2727.0,2800.0,2758.92,2776.45,203784.33868508,2776.76,2948.92,0.06200031691611801,1
1619913600,2757.28,2955.9,2776.76,2948.92,219121.32332416,2948.92,2952.09,0.0010749698194593522,1
1620000000,2855.29,2986.0,2948.92,2952.09,158755.45128689,2952.21,3433.99,0.16319299778809765,1
1620086400,2952.08,3457.75,2952.21,3433.99,552087.28112543,3433.99,3240.01,-0.05648822506763257,-1
1620172800,3166.12,3534.5,3433.99,3240.01,713308.42978124,3239.61,3529.97,0.08962807251490137,1
1620259200,3201.33,3550.0,3239.61,3529.97,466260.19811275,3529.96,3492.75,-0.01054119593423156,-1
1620345600,3381.11,3610.91,3529.96,3492.75,368967.13672979,3492.33,3484.7,-0.002184787806421532,-1
1620432000,3356.69,3595.07,3492.33,3484.7,305837.39644288,3484.69,3917.26,0.12413442802659638,1
1620518400,3455.0,3962.44,3484.69,3917.26,329490.02398979,3917.26,3928.44,0.0028540357290554714,1
1620604800,3726.29,3984.0,3917.26,3928.44,303199.06513222,3928.41,3949.45,0.005355856440646461,1
1620691200,3650.01,4213.85,3928.41,3949.45,591122.82046763,3949.45,4179.76,0.05831444884730796,1
1620777600,3760.0,4183.25,3949.45,4179.76,371785.21687275,4179.77,3826.37,-0.08455010682405982,-1
1620864000,3700.0,4384.43,4179.77,3826.37,617506.79293758,3826.37,3719.23,-0.0280004286046566,-1
1620950400,3525.62,4055.62,3826.37,3719.23,812296.19058095,3719.22,4080.51,0.09714133608659892,1
1621036800,3695.0,4177.77,3719.22,4080.51,344804.82454669,4080.51,3649.54,-0.1056166998733002,-1
1621123200,3632.0,4138.0,4080.51,3649.54,332664.12210277,3648.16,3585.62,-0.017142888469803948,-1
1621209600,3334.88,3878.23,3648.16,3585.62,496714.18827206,3584.79,3283.32,-0.08409697639192248,-1
1621296000,3101.0,3590.0,3584.79,3283.32,681492.46445778,3283.32,3375.96,0.02821534300646902,1
1621382400,3241.06,3567.4,3283.32,3375.96,443596.42566946,3376.98,2443.91,-0.27630308737392584,-1
1621468800,1860.0,3444.96,3376.98,2443.91,1664158.9063247,2443.91,2775.07,0.13550417159388042,1
1621555200,2156.0,2999.99,2443.91,2775.07,1050830.69730324,2775.06,2434.86,-0.12259194395796841,-1
1621641600,2105.0,2950.0,2775.06,2434.86,936011.86609611,2434.86,2297.19,-0.056541238510633085,-1
1621728000,2156.0,2486.29,2434.86,2297.19,665111.58789821,2296.68,2099.58,-0.08581953080098226,-1
1621814400,1728.0,2382.0,2296.68,2099.58,1045012.76021567,2100.07,2651.24,0.26245315632336047,1
1621900800,2072.15,2678.25,2100.07,2651.24,860939.09041545,2651.57,2707.56,0.02111579177619289,1
1621987200,2383.39,2768.0,2651.57,2707.56,725633.89598362,2707.75,2889.84,0.06724771489243843,1
1622073600,2647.21,2913.68,2707.75,2889.84,532990.73904717,2889.43,2745.51,-0.04980913190490845,-1
1622160000,2639.32,2893.96,2889.43,2745.51,380707.48775302,2745.25,2413.81,-0.12073217375466717,-1
1622246400,2329.2,2762.91,2745.25,2413.81,657497.5191979,2413.28,2280.72,-0.054929390704767114,-1
1622332800,2207.74,2574.86,2413.28,2280.72,496783.55299687,2280.78,2387.66,0.04686116153245804,1
1622419200,2182.2,2480.69,2280.78,2387.66,388966.15183724,2387.65,2707.12,0.13380101773710543,1
1622505600,2275.22,2720.0,2387.65,2707.12,400639.23849696,2707.87,2634.42,-0.027124640400019138,-1
1622592000,2527.88,2748.0,2707.87,2634.42,341435.04494495,2634.46,2706.64,0.02739840422705216,1
1622678400,2552.28,2803.0,2634.46,2706.64,268753.93459884,2706.87,2856.68,0.055344364524339905,1
1622764800,2663.02,2890.0,2706.87,2856.68,254235.89167581,2856.73,2690.68,-0.05812589919243337,-1
1622851200,2554.39,2859.85,2856.73,2690.68,294466.9594428,2691.13,2629.75,-0.022808262700055405,-1
1622937600,2552.18,2816.92,2691.13,2629.75,228143.70836692,2629.45,2710.97,0.03100268116906577,1
1623024000,2615.0,2745.36,2629.45,2710.97,122420.16649011,2710.97,2592.47,-0.04371129153033785,-1
1623110400,2575.0,2849.15,2710.97,2592.47,267934.37140931,2592.47,2509.11,-0.032154663313365126,-1
1623196800,2306.52,2621.91,2592.47,2509.11,451505.06172677,2509.1,2611.27,0.04071978000079713,1
1623283200,2406.33,2628.16,2509.1,2611.27,291643.03769418,2611.4,2471.59,-0.05353833192923334,-1
1623369600,2428.16,2625.0,2611.4,2471.59,181679.49879048,2471.59,2355.27,-0.047062821908164444,-1
1623456000,2322.16,2499.34,2471.59,2355.27,189880.6813896,2355.11,2371.49,0.006955089146578994,1
1623542400,2257.07,2452.58,2355.11,2371.49,177293.96771257,2371.85,2510.23,0.058342643927735784,1
1623628800,2309.67,2550.0,2371.85,2510.23,172712.48563163,2510.22,2582.86,0.028937702671479125,1
1623715200,2461.63,2609.02,2510.22,2582.86,169626.35302782,2582.45,2543.58,-0.015051598288446976,-1
1623801600,2506.23,2640.0,2582.45,2543.58,168529.3479128,2543.57,2367.73,-0.06913118176421335,-1
1623888000,2351.01,2555.0,2543.57,2367.73,178257.28803783,2368.24,2373.33,0.002149275411275946,1
1623974400,2306.35,2459.53,2368.24,2373.33,153637.62400874,2373.33,2234.47,-0.05850850914116458,-1
1624060800,2125.12,2377.8,2373.33,2234.47,273328.22658507,2234.8,2164.72,-0.03135851082870967,-1
1624147200,2162.72,2279.0,2234.8,2164.72,162828.91242019,2165.13,2242.9,0.03591932124168063,1
1624233600,2042.5,2275.78,2165.13,2242.9,231871.91509491,2242.89,1885.67,-0.1592677304727382,-1
1624320000,1864.5,2259.1,2242.89,1885.67,598655.07269099,1885.49,1881.65,-0.002036605869031349,-1
1624406400,1700.0,1996.67,1885.49,1881.65,620163.37396399,1881.24,1968.37,0.046315196359847696,1
1624492800,1823.97,2045.0,1881.24,1968.37,287217.09052056,1968.36,1988.81,0.010389359669979092,1
1624579200,1884.77,2035.39,1968.36,1988.81,208623.5990145,1988.81,1809.07,-0.09037565177166246,-1
1624665600,1792.0,2019.39,1988.81,1809.07,370739.74744615,1809.07,1829.17,0.011110681178727266,1
1624752000,1717.41,1851.97,1809.07,1829.17,238207.16665611,1829.0,1984.71,0.08513395297977039,1
1624838400,1807.89,1988.62,1829.0,1984.71,177413.91064922,1984.84,2083.79,0.04985288486729411,1
1624924800,1957.24,2143.67,1984.84,2083.79,278261.98240028,2083.99,2166.18,0.039438768900042734,1
1625011200,2074.53,2247.03,2083.99,2166.18,215702.68781407,2165.64,2276.72,0.051291996823109996,1
1625097600,2089.16,2288.0,2165.64,2276.72,254873.14574192,2276.74,2107.01,-0.07454957526990327,-1
1625184000,2072.06,2277.44,2276.74,2107.01,240720.57482006,2107.75,2156.0,0.022891709168544657,1
1625270400,2017.07,2159.43,2107.75,2156.0,192127.19122379,2156.0,2226.95,0.03290816326530604,1
1625356800,2113.18,2239.69,2156.0,2226.95,98666.79185779,2227.46,2323.15,0.04295924505939503,1
1625443200,2190.56,2389.22,2227.46,2323.15,126325.73621254,2323.27,2197.34,-0.05420377313011395,-1
1625529600,2160.0,2324.44,2323.27,2197.34,156103.9362224,2197.34,2321.84,0.0566594154750744,1
1625616000,2195.02,2350.0,2197.34,2321.84,165693.46720418,2322.2,2316.82,-0.002316768581517378,-1
1625702400,2294.16,2411.19,2322.2,2316.82,159702.0440841,2317.64,2116.95,-0.08659239571288037,-1
1625788800,2084.0,2325.46,2317.64,2116.95,223830.00371273,2116.3,2147.38,0.01468600859991491,1
1625875200,2050.0,2189.28,2116.3,2147.38,190883.32617917,2147.38,2110.55,-0.017151133008596487,-1
1625961600,2075.0,2192.98,2147.38,2110.55,116594.48589325,2110.56,2140.82,0.014337427033583608,1
1626048000,2081.51,2173.37,2110.56,2140.82,89340.97126887,2141.45,2030.72,-0.051707954890377925,-1
1626134400,2002.0,2169.0,2141.45,2030.72,174561.37955667,2030.74,1940.76,-0.04430897111397816,-1
1626220800,1917.4,2047.72,2030.74,1940.76,217891.77262081,1940.34,1994.11,0.027711638166506892,1
1626307200,1865.5,2019.9,1940.34,1994.11,195351.53451543,1994.12,1918.07,-0.03813712314203757,-1
1626393600,1880.0,2039.99,1994.12,1918.07,229477.74435019,1918.99,1877.22,-0.021766658502649822,-1
1626480000,1850.15,1965.35,1918.99,1877.22,184221.68200937,1877.22,1899.75,0.01200178988078114,1
1626566400,1847.0,1919.0,1877.22,1899.75,113724.29716977,1899.75,1891.46,-0.004363732070009192,-1
1626652800,1878.67,1994.4,1899.75,1891.46,124679.10845278,1891.46,1818.44,-0.03860509870681906,-1
1626739200,1805.47,1918.65,1891.46,1818.44,191611.5191467,1818.45,1786.46,-0.017591905193983893,-1
1626825600,1718.41,1840.79,1818.45,1786.46,278984.79921803,1786.51,1996.18,0.11736290309038297,1
1626912000,1754.27,2033.16,1786.51,1996.18,263702.46075895,1996.21,2024.75,0.014297092991218341,1
1626998400,1948.68,2046.74,1996.21,2024.75,196355.49626351,2024.75,2125.81,0.04991233485615505,1
1627084800,1995.0,2131.51,2024.75,2125.81,177278.18951605,2125.82,2185.95,0.028285555691450665,1
1627171200,2107.13,2200.0,2125.82,2185.95,151102.52474975,2186.76,2193.03,0.0028672556659166903,1
1627257600,2108.08,2197.05,2186.76,2193.03,129013.98912781,2192.38,2228.26,0.016365776005984413,1
1627344000,2172.99,2437.99,2192.38,2228.26,427763.06726806,2228.71,2300.59,0.03225184075092771,1
1627430400,2152.0,2321.0,2228.71,2300.59,253782.97390467,2300.28,2300.42,6.08621559113989e-05,0
1627516800,2245.1,2347.88,2300.28,2300.42,205833.21106135,2300.76,2383.32,0.03588379491993947,1
1627603200,2267.78,2399.99,2300.76,2383.32,172925.7166805,2383.47,2463.9,0.03374491812357625,1
1627689600,2317.51,2474.82,2383.47,2463.9,222140.744211,2463.88,2533.74,0.02835365358702521,1
1627776000,2422.31,2555.0,2463.88,2533.74,134549.11974341,2533.54,2555.43,0.008640084624675306,1
1627862400,2511.5,2699.0,2533.54,2555.43,260742.0604239,2555.99,2608.12,0.02039522846333519,1
1627948800,2503.7,2666.36,2555.99,2608.12,234264.49105555,2608.12,2508.31,-0.038268944680459466,-1
1628035200,2445.58,2633.0,2608.12,2508.31,237814.06443089,2508.16,2724.71,0.08633819214085234,1
1628121600,2455.94,2771.42,2508.16,2724.71,250129.62895073,2724.71,2829.35,0.038404087040455635,1
1628208000,2530.69,2845.0,2724.71,2829.35,326176.98753449,2829.49,2892.98,0.02243867269366573,1
1628294400,2721.0,2949.21,2829.49,2892.98,283374.42059615,2892.83,3163.09,0.0934240864482186,1
1628380800,2866.58,3173.72,2892.83,3163.09,299359.36243726,3163.09,3014.13,-0.04709319051939718,-1
1628467200,2948.76,3191.99,3163.09,3014.13,244654.45876056,3014.12,3162.34,0.04917521531989445,1
1628553600,2892.5,3190.0,3014.12,3162.34,315853.32665056,3162.33,3142.09,-0.006400344050114878,-1
1628640000,3051.0,3235.1,3162.33,3142.09,223500.03188943,3142.18,3162.61,0.006501855399754404,1
1628726400,3122.22,3275.0,3142.18,3162.61,194586.91786387,3162.16,3047.21,-0.03635173425759602,-1
1628812800,2980.0,3239.69,3162.16,3047.21,243214.90148817,3047.21,3324.51,0.0910012765775907,1
1628899200,3034.52,3330.0,3047.21,3324.51,190905.3520745,3324.51,3266.52,-0.01744317207648653,-1
1628985600,3206.96,3333.0,3324.51,3266.52,118892.50906903,3266.52,3310.93,0.013595508369763495,1
1629072000,3112.96,3323.54,3266.52,3310.93,162311.47927523,3311.02,3146.6,-0.049658413419429684,-1
1629158400,3135.0,3341.47,3311.02,3146.6,177756.89052157,3146.6,3011.01,-0.04309095531684984,-1
1629244800,2992.15,3293.15,3146.6,3011.01,246541.89921532,3011.77,3014.38,0.000866600039179661,0
1629331200,2951.0,3126.51,3011.77,3014.38,193245.63285215,3014.38,3184.21,0.056339943869054304,1
1629417600,2960.0,3187.48,3014.38,3184.21,161902.28879318,3184.32,3286.58,0.03211360667269614,1
1629504000,3178.65,3300.0,3184.32,3286.58,173202.49961989,3286.82,3226.73,-0.018282108542603533,-1
1629590400,3206.96,3311.0,3286.82,3226.73,108432.72740463,3226.38,3241.42,0.004661571172645492,1
1629676800,3128.82,3275.0,3226.38,3241.42,98417.87656735,3241.41,3323.12,0.025208165582262052,1
1629763200,3233.19,3378.6,3241.41,3323.12,170976.09020067,3322.76,3171.52,-0.0455163779508602,-1
1629849600,3133.45,3360.0,3322.76,3171.52,162665.07930976,3170.94,3228.51,0.01815549963102429,1
1629936000,3079.92,3249.0,3170.94,3228.51,138830.69124351,3228.51,3093.2,-0.041910974412345134,-1
1630022400,3056.0,3251.05,3228.51,3093.2,140286.63490594,3092.71,3274.67,0.05883513164829552,1
1630108800,3050.0,3283.26,3092.71,3274.67,168913.62309989,3275.32,3247.99,-0.008344222854560893,-1
1630195200,3212.01,3290.51,3275.32,3247.99,72183.42536015,3247.99,3226.46,-0.006628714989885974,-1
1630281600,3153.75,3287.73,3247.99,3226.46,89119.39624772,3226.45,3229.01,0.0007934417083793025,0
1630368000,3145.45,3349.0,3226.45,3229.01,219625.56218696,3229.02,3430.23,0.0623130237657246,1
1630454400,3190.56,3486.8,3229.02,3430.23,320212.11999266,3430.0,3829.39,0.11644023323615156,1
1630540800,3384.24,3843.12,3430.0,3829.39,306568.70086335,3829.29,3787.97,-0.010790512079262779,-1
1630627200,3722.65,3838.28,3829.29,3787.97,206168.93909873,3788.2,3940.06,0.04008764056807986,1
1630713600,3710.59,4030.35,3788.2,3940.06,284766.1603865,3940.06,3887.53,-0.01333228427993476,-1
1630800000,3834.57,3970.0,3940.06,3887.53,130047.41569531,3887.58,3952.17,0.01661444909172291,1
1630886400,3835.7,3982.64,3887.58,3952.17,101339.56157838,3951.68,3928.89,-0.00576716738197424,-1
1630972800,3868.0,3973.27,3951.68,3928.89,111675.62991707,3928.72,3436.96,-0.1251705390050703,-1
